# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8470783205002157,4.851293489691967,-9.424272508898135,0,3.0,0.013426000293278716,180.0,0.0,0.0
 0.0603275720239213,1.85246376198243,4.850399591482113,-9.424272508898135,0.18098271607176392,3.0000000000000004,0.013426000293278716,180.0,0.1682073456715551,0.0
 0.08526160168012767,1.8578355200658518,4.849508368544844,-9.420078421952768,0.25578480504038303,3.0000000000000004,0.014630403236302238,180.0,0.23872758829622995,0.0
 0.10435746877151786,1.863193758326893,4.848619826722336,-9.415519711655614,0.31307240631455363,3.0000000000000013,0.015848138027133307,180.0,0.3065499812072604,0.0
 0.12042568088985395,1.8685386403419637,4.847733971856768,-9.410594001532704,0.3612770426695619,3.0,0.017079065528000186,180.0,0.37473716845649097,0.0
 0.1345557047638086,1.8738703296874766,4.846850809790317,-9.405298956395956,0.4036671142914258,2.9999999999999982,0.018323033019208325,180.0,0.44440980925636764,0.0
 0.14730671223674868,1.879188989939842,4.84597034636516,-9.39963228359708,0.44192013671024605,2.999999999999998,0.01957989045905713,180.0,0.5160911970243771,0.0
 0.15901113471237838,1.8844947846754714,4.845092587423475,-9.393591734191153,0.4770334041371351,2.999999999999995,0.020849469231074714,180.0,0.5900562724397714,2.6135850283355807e-12
 0.16988574147751734,1.8897878774707761,4.84421753880744,-9.387175104259066,0.509657224432552,3.000000000000005,0.022131597985026525,180.00000000000003,0.6664587530768585,-2.787676871590824e-12
 0.1800812235005772,1.8950684319021673,4.843345206359232,-9.380380236022962,0.5402436705017316,3.0,0.023426100261293947,180.0,0.7453867730501096,0.0
 0.1897073896130319,1.9003366115460567,4.84247559592103,-9.373205019127553,0.5691221688390957,3.0,0.02473278537474718,180.0,0.8268903334548992,0.0
 0.19884720773959705,1.905592579978855,4.84160871333501,-9.365647391869162,0.5965416232187911,2.999999999999997,0.026051461149262618,180.0,0.9109960333255209,0.0
 0.20756519251085612,1.9108365007769736,4.840744564443348,-9.357705342323952,0.6226955775325683,3.0,0.02738192140320377,180.0,0.9977154589603275,0.0
 0.2159126954591002,1.916068537516824,4.839883155088226,-9.349376909588772,0.6477380863773006,3.000000000000003,0.028723954341494856,180.0,1.0870501988785861,3.5444305938930996e-12
 0.22393139089621028,1.9212888537748172,4.839024491111817,-9.340660185119114,0.6717941726886308,3.0,0.030077344302571515,180.00000000000003,1.1789950205006423,-3.679535165247871e-12
 0.2316556571836584,1.9264976131273648,4.838168578356302,-9.331553313629193,0.6949669715509752,2.9999999999999964,0.03144186107370923,180.0,1.2735397951139251,0.0
 0.23911425335800784,1.9316949791508777,4.837315422663857,-9.322054494585474,0.7173427600740234,2.999999999999989,0.03281727181591166,180.0,1.3706708699369587,0.0
 0.24633153040252426,1.9368811154217673,4.836465029876661,-9.31216198318029,0.7389945912075727,3.0000000000000075,0.03420332668897422,180.0,1.4703718985917218,0.0
 0.25332832595652754,1.9420561855164453,4.835617405836889,-9.301874091617492,0.7599849778695825,2.999999999999992,0.03559977987225184,180.0,1.57262446068335,-4.183162160248949e-12
 0.26012263809208974,1.9472203530113221,4.83477255638672,-9.29118919015959,0.7803679142762691,2.999999999999992,0.03700637242246619,179.99999999999997,1.6774084289668965,4.3014294610341114e-12
 0.266730141408806,1.9523737814828097,4.833930487368331,-9.280105708401704,0.800190424226418,3.0000000000000084,0.03842283358254277,180.0,1.7847022783479107,0.0
 0.2731645883464436,1.9575166345073192,4.833091204623901,-9.268622136292192,0.8194937650393307,3.0000000000000084,0.0398488892573214,180.0,1.8944832396829188,0.0
 0.2794381254659573,1.9626490756612616,4.832254713995607,-9.256737025365746,0.8383143763978718,2.9999999999999822,0.04128425583219172,180.0,2.006727458291763,0.0
 0.28556154574262504,1.9677712685210482,4.831421021325626,-9.244448989757895,0.8566846372278749,2.999999999999991,0.04272864552464879,180.0,2.1214100587074447,4.750453722928573e-12
 0.29154449202272953,1.9728833766630909,4.830590132456137,-9.231756707338576,0.8746334760681884,3.0000000000000093,0.04418175612714671,180.00000000000003,2.238505202229561,-4.857473001267115e-12
 0.2973956227285492,1.9779855636638,4.829762053229316,-9.218658920814674,0.8921868681856474,3.0,0.045643283352863814,180.0,2.357986128567405,-4.96264842946821e-12
 0.30312274803963024,1.9830779930995879,4.828936789487339,-9.205154438774578,0.9093682441188905,2.9999999999999902,0.04711291192097737,179.99999999999997,2.4798251844573893,0.0
 0.30873294273887936,1.9881608285468646,4.828114347072387,-9.19124213666967,0.9261988282166379,3.0000000000000098,0.04859032162004315,179.99999999999997,2.603993799383004,1.0335735163129368e-11
 0.3142326404346548,1.9932342335820423,4.827294731826637,-9.17692095797139,0.9426979213039642,2.99999999999999,0.050075183280398554,180.00000000000003,2.7304625253481194,-5.268086799105973e-12
 0.31962771278525226,1.9982983717815321,4.826477949592265,-9.16218991509654,0.9588831383557566,3.0,0.051567160322317326,180.0,2.8592010239335535,0.0
 0.3249235365458932,2.003353406721745,4.82566400621145,-9.147048090377545,0.9747706096376794,3.0000000000000107,0.05306591009636316,180.0,2.990178045014237,0.0
 0.3301250506520623,2.008399501979093,4.824852907526368,-9.131494637096447,0.9903751519561868,2.9999999999999893,0.05457108314139377,180.0,3.1233614470644575,0.0
 0.3352368050923993,2.013436821129986,4.824044659379198,-9.115528780350637,1.0057104152771976,3.0,0.056082319745573955,180.0,3.2587181520376114,0.0
